date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,ds,Adj. Close,Adj. Open,y,Daily Change
2014-02-14,67.5,67.58,66.72,67.09,67.09,36694900.0,0.0,1.0,2014-02-14,67.09,67.5,67.09,-0.4099999999999966
2014-02-18,66.94,67.5397,66.07,67.3,67.3,43809900.0,0.0,1.0,2014-02-18,67.3,66.94,67.3,0.35999999999999943
2014-02-19,67.05,69.08,67.0,68.06,68.06,62087100.0,0.0,1.0,2014-02-19,68.06,67.05,68.06,1.0100000000000051
2014-02-20,67.73,70.11,65.727,69.63,69.63,130928900.0,0.0,1.0,2014-02-20,69.63,67.73,69.63,1.8999999999999915
2014-02-21,69.69,69.96,68.45,68.59,68.59,70932400.0,0.0,1.0,2014-02-21,68.59,69.69,68.59,-1.0999999999999943
2014-02-24,68.74,71.44,68.54,70.78,70.78,76620300.0,0.0,1.0,2014-02-24,70.78,68.74,70.78,2.0400000000000063
2014-02-25,70.95,71.0,69.45,69.85,69.85,52077000.0,0.0,1.0,2014-02-25,69.85,70.95,69.85,-1.1000000000000085
2014-02-26,70.19,71.22,68.85,69.26,69.26,55322700.0,0.0,1.0,2014-02-26,69.26,70.19,69.26,-0.9299999999999926
2014-02-27,69.34,70.01,68.87,68.94,68.94,41653700.0,0.0,1.0,2014-02-27,68.94,69.34,68.94,-0.4000000000000057
2014-02-28,69.47,69.88,67.38,68.46,68.46,66783700.0,0.0,1.0,2014-02-28,68.46,69.47,68.46,-1.0100000000000051
2014-03-03,66.96,68.05,66.51,67.41,67.41,56824100.0,0.0,1.0,2014-03-03,67.41,66.96,67.41,0.45000000000000284
2014-03-04,68.66,68.9,67.62,68.8,68.8,42013500.0,0.0,1.0,2014-03-04,68.8,68.66,68.8,0.14000000000000057
2014-03-05,69.69,71.97,69.62,71.57,71.57,74567700.0,0.0,1.0,2014-03-05,71.57,69.69,71.57,1.8799999999999955
2014-03-06,71.88,71.89,70.25,70.84,70.84,46026500.0,0.0,1.0,2014-03-06,70.84,71.88,70.84,-1.039999999999992
2014-03-07,71.08,71.18,69.47,69.8,69.8,38927000.0,0.0,1.0,2014-03-07,69.8,71.08,69.8,-1.2800000000000011
2014-03-10,70.77,72.15,70.51,72.03,72.03,59871600.0,0.0,1.0,2014-03-10,72.03,70.77,72.03,1.2600000000000051
2014-03-11,72.5,72.59,69.96,70.1,70.1,59408300.0,0.0,1.0,2014-03-11,70.1,72.5,70.1,-2.4000000000000057
2014-03-12,69.86,71.35,69.0,70.8799,70.8799,46340500.0,0.0,1.0,2014-03-12,70.8799,69.86,70.8799,1.019900000000007
2014-03-13,71.29,71.35,68.15,68.83,68.83,57091000.0,0.0,1.0,2014-03-13,68.83,71.29,68.83,-2.460000000000008
2014-03-14,68.49,69.43,67.46,67.72,67.72,48227000.0,0.0,1.0,2014-03-14,67.72,68.49,67.72,-0.769999999999996
2014-03-17,68.18,68.95,66.62,68.7399,68.7399,52197000.0,0.0,1.0,2014-03-17,68.7399,68.18,68.7399,0.559899999999999
2014-03-18,68.76,69.6,68.3,69.19,69.19,40827000.0,0.0,1.0,2014-03-18,69.19,68.76,69.19,0.4299999999999926
2014-03-19,69.17,69.29,67.465,68.24,68.24,43981000.0,0.0,1.0,2014-03-19,68.24,69.17,68.24,-0.9300000000000068
2014-03-20,68.01,68.23,66.82,66.97,66.97,44439000.0,0.0,1.0,2014-03-20,66.97,68.01,66.97,-1.0400000000000063
2014-03-21,67.53,67.92,66.1786,67.24,67.24,59999900.0,0.0,1.0,2014-03-21,67.24,67.53,67.24,-0.29000000000000625
2014-03-24,67.19,67.36,63.36,64.1,64.1,85696000.0,0.0,1.0,2014-03-24,64.1,67.19,64.1,-3.0900000000000034
2014-03-25,64.89,66.19,63.78,64.89,64.89,68786000.0,0.0,1.0,2014-03-25,64.89,64.89,64.89,0.0
2014-03-26,64.74,64.95,60.37,60.385,60.385,97503900.0,0.0,1.0,2014-03-26,60.385,64.74,60.385,-4.354999999999997
2014-03-27,60.51,61.9,57.98,60.97,60.97,112650000.0,0.0,1.0,2014-03-27,60.97,60.51,60.97,0.46000000000000085
2014-03-28,61.34,61.95,59.335,60.01,60.01,67052000.0,0.0,1.0,2014-03-28,60.01,61.34,60.01,-1.3300000000000054
2014-03-31,60.78,61.52,59.87,60.24,60.24,53011000.0,0.0,1.0,2014-03-31,60.24,60.78,60.24,-0.5399999999999991
2014-04-01,60.46,62.66,60.24,62.62,62.62,59291000.0,0.0,1.0,2014-04-01,62.62,60.46,62.62,2.1599999999999966
2014-04-02,63.21,63.91,62.21,62.72,62.72,66277000.0,0.0,1.0,2014-04-02,62.72,63.21,62.72,-0.490000000000002
2014-04-03,62.55,63.17,59.13,59.49,59.49,83859000.0,0.0,1.0,2014-04-03,59.49,62.55,59.49,-3.059999999999995
2014-04-04,59.94,60.2,56.32,56.749,56.749,125214400.0,0.0,1.0,2014-04-04,56.749,59.94,56.749,-3.1909999999999954
2014-04-07,55.9,58.0,55.44,56.95,56.95,108488000.0,0.0,1.0,2014-04-07,56.95,55.9,56.95,1.0500000000000043
2014-04-08,57.68,58.71,57.17,58.1901,58.1901,78836000.0,0.0,1.0,2014-04-08,58.1901,57.68,58.1901,0.5101000000000013
2014-04-09,59.63,62.4558,59.1882,62.41,62.41,100215000.0,0.0,1.0,2014-04-09,62.41,59.63,62.41,2.779999999999994
2014-04-10,63.08,63.18,58.68,59.16,59.16,114988000.0,0.0,1.0,2014-04-10,59.16,63.08,59.16,-3.9200000000000017
2014-04-11,57.6,60.31,57.31,58.53,58.53,91452000.0,0.0,1.0,2014-04-11,58.53,57.6,58.53,0.9299999999999997
2014-04-14,60.09,60.45,57.78,58.89,58.89,72325000.0,0.0,1.0,2014-04-14,58.89,60.09,58.89,-1.2000000000000028
2014-04-15,59.29,59.68,55.88,59.09,59.09,108623000.0,0.0,1.0,2014-04-15,59.09,59.29,59.09,-0.19999999999999574
2014-04-16,59.79,60.19,57.74,59.72,59.72,78774000.0,0.0,1.0,2014-04-16,59.72,59.79,59.72,-0.07000000000000028
2014-04-17,59.3,60.58,58.72,58.94,58.94,88040000.0,0.0,1.0,2014-04-17,58.94,59.3,58.94,-0.35999999999999943
2014-04-21,59.46,61.24,59.15,61.24,61.24,60364000.0,0.0,1.0,2014-04-21,61.24,59.46,61.24,1.7800000000000011
2014-04-22,62.65,63.44,62.22,63.0301,63.0301,60631000.0,0.0,1.0,2014-04-22,63.0301,62.65,63.0301,0.38009999999999877
2014-04-23,63.45,63.48,61.26,61.36,61.36,96565000.0,0.0,1.0,2014-04-23,61.36,63.45,61.36,-2.0900000000000034
2014-04-24,63.6,63.65,59.77,60.87,60.87,138769000.0,0.0,1.0,2014-04-24,60.87,63.6,60.87,-2.730000000000004
2014-04-25,59.97,60.01,57.57,57.71,57.71,92502000.0,0.0,1.0,2014-04-25,57.71,59.97,57.71,-2.259999999999998
2014-04-28,58.05,58.31,54.66,56.14,56.14,107758000.0,0.0,1.0,2014-04-28,56.14,58.05,56.14,-1.9099999999999966
2014-04-29,56.09,58.28,55.84,58.15,58.15,75557000.0,0.0,1.0,2014-04-29,58.15,56.09,58.15,2.059999999999995
2014-04-30,57.58,59.85,57.16,59.78,59.78,76093000.0,0.0,1.0,2014-04-30,59.78,57.58,59.78,2.200000000000003
2014-05-01,60.43,62.28,60.21,61.15,61.15,82429000.0,0.0,1.0,2014-05-01,61.15,60.43,61.15,0.7199999999999989
2014-05-02,61.3,61.89,60.18,60.46,60.46,54189000.0,0.0,1.0,2014-05-02,60.46,61.3,60.46,-0.8399999999999963
2014-05-05,59.67,61.35,59.18,61.22,61.22,46057000.0,0.0,1.0,2014-05-05,61.22,59.67,61.22,1.5499999999999972
2014-05-06,60.98,61.15,58.49,58.53,58.53,55901000.0,0.0,1.0,2014-05-06,58.53,60.98,58.53,-2.4499999999999957
2014-05-07,58.77,59.3,56.26,57.39,57.39,78587000.0,0.0,1.0,2014-05-07,57.39,58.77,57.39,-1.3800000000000026
2014-05-08,57.23,58.82,56.5,56.76,56.76,61251000.0,0.0,1.0,2014-05-08,56.76,57.23,56.76,-0.46999999999999886
2014-05-09,56.85,57.65,56.38,57.24,57.24,52584000.0,0.0,1.0,2014-05-09,57.24,56.85,57.24,0.39000000000000057
2014-05-12,57.98,59.9,57.98,59.83,59.83,48575000.0,0.0,1.0,2014-05-12,59.83,57.98,59.83,1.8500000000000014
2014-05-13,59.66,60.89,59.51,59.83,59.83,48525000.0,0.0,1.0,2014-05-13,59.83,59.66,59.83,0.1700000000000017
2014-05-14,59.53,60.45,58.95,59.23,59.23,47429000.0,0.0,1.0,2014-05-14,59.23,59.53,59.23,-0.30000000000000426
2014-05-15,59.26,59.38,57.52,57.919,57.919,56814000.0,0.0,1.0,2014-05-15,57.919,59.26,57.919,-1.341000000000001
2014-05-16,58.31,58.45,57.31,58.0199,58.0199,47933000.0,0.0,1.0,2014-05-16,58.0199,58.31,58.0199,-0.29010000000000247
2014-05-19,57.89,59.56,57.57,59.21,59.21,43034000.0,0.0,1.0,2014-05-19,59.21,57.89,59.21,1.3200000000000003
2014-05-20,59.5,60.19,58.18,58.56,58.56,53931000.0,0.0,1.0,2014-05-20,58.56,59.5,58.56,-0.9399999999999977
2014-05-21,58.56,60.5,58.25,60.49,60.49,58992000.0,0.0,1.0,2014-05-21,60.49,58.56,60.49,1.9299999999999997
2014-05-22,60.94,61.48,60.4,60.52,60.52,54200000.0,0.0,1.0,2014-05-22,60.52,60.94,60.52,-0.4199999999999946
2014-05-23,60.41,61.45,60.15,61.351,61.351,38294000.0,0.0,1.0,2014-05-23,61.351,60.41,61.351,0.9410000000000025
2014-05-27,61.62,63.51,61.57,63.48,63.48,55682000.0,0.0,1.0,2014-05-27,63.48,61.62,63.48,1.8599999999999994
2014-05-28,63.39,64.14,62.62,63.51,63.51,47795000.0,0.0,1.0,2014-05-28,63.51,63.39,63.51,0.11999999999999744
2014-05-29,63.84,64.3,63.51,63.83,63.83,42700000.0,0.0,1.0,2014-05-29,63.83,63.84,63.83,-0.010000000000005116
2014-05-30,63.95,64.17,62.56,63.3,63.3,45253500.0,0.0,1.0,2014-05-30,63.3,63.95,63.3,-0.6500000000000057
2014-06-02,63.23,63.59,62.05,63.08,63.08,35947400.0,0.0,1.0,2014-06-02,63.08,63.23,63.08,-0.14999999999999858
2014-06-03,62.62,63.42,62.32,62.87,62.87,32217000.0,0.0,1.0,2014-06-03,62.87,62.62,62.87,0.25
2014-06-04,62.45,63.59,62.07,63.34,63.34,36514000.0,0.0,1.0,2014-06-04,63.34,62.45,63.34,0.8900000000000006
2014-06-05,63.66,64.36,62.82,63.186,63.186,47352000.0,0.0,1.0,2014-06-05,63.186,63.66,63.186,-0.47399999999999665
2014-06-06,63.37,63.48,62.15,62.5,62.5,42386300.0,0.0,1.0,2014-06-06,62.5,63.37,62.5,-0.8699999999999974
2014-06-09,62.4,63.34,61.79,62.88,62.88,37573600.0,0.0,1.0,2014-06-09,62.88,62.4,62.88,0.480000000000004
2014-06-10,63.53,65.82,63.5,65.77,65.77,69206900.0,0.0,1.0,2014-06-10,65.77,63.53,65.77,2.239999999999995
2014-06-11,65.32,65.8,64.9,65.781,65.781,44158300.0,0.0,1.0,2014-06-11,65.781,65.32,65.781,0.46100000000001273
2014-06-12,65.85,66.47,64.06,64.2901,64.2901,55642800.0,0.0,1.0,2014-06-12,64.2901,65.85,64.2901,-1.559899999999999
2014-06-13,64.7,64.97,63.83,64.5,64.5,29383800.0,0.0,1.0,2014-06-13,64.5,64.7,64.5,-0.20000000000000284
2014-06-16,64.16,64.88,63.75,64.19,64.19,30856800.0,0.0,1.0,2014-06-16,64.19,64.16,64.19,0.030000000000001137
2014-06-17,64.1,64.88,63.93,64.4,64.4,27636500.0,0.0,1.0,2014-06-17,64.4,64.1,64.4,0.30000000000001137
2014-06-18,64.49,65.75,64.05,65.6,65.6,35493200.0,0.0,1.0,2014-06-18,65.6,64.49,65.6,1.1099999999999994
2014-06-19,65.46,65.5756,64.21,64.3415,64.3415,34133800.0,0.0,1.0,2014-06-19,64.3415,65.46,64.3415,-1.1184999999999974
2014-06-20,64.46,64.81,63.35,64.5,64.5,46407900.0,0.0,1.0,2014-06-20,64.5,64.46,64.5,0.04000000000000625
2014-06-23,64.32,65.66,64.22,65.37,65.37,34434000.0,0.0,1.0,2014-06-23,65.37,64.32,65.37,1.0500000000000114
2014-06-24,65.36,67.17,65.27,65.72,65.72,57284100.0,0.0,1.0,2014-06-24,65.72,65.36,65.72,0.35999999999999943
2014-06-25,65.58,67.48,65.57,67.44,67.44,44245500.0,0.0,1.0,2014-06-25,67.44,65.58,67.44,1.8599999999999994
2014-06-26,68.0,68.0,66.9,67.13,67.13,47646700.0,0.0,1.0,2014-06-26,67.13,68.0,67.13,-0.8700000000000045
2014-06-27,67.31,67.7,66.84,67.6,67.6,46444300.0,0.0,1.0,2014-06-27,67.6,67.31,67.6,0.28999999999999204
2014-06-30,67.46,67.92,67.13,67.29,67.29,27102800.0,0.0,1.0,2014-06-30,67.29,67.46,67.29,-0.1699999999999875
2014-07-01,67.58,68.44,67.39,68.06,68.06,33166100.0,0.0,1.0,2014-07-01,68.06,67.58,68.06,0.480000000000004
2014-07-02,68.04,68.3,65.79,66.45,66.45,41805900.0,0.0,1.0,2014-07-02,66.45,68.04,66.45,-1.5900000000000034
2014-07-03,66.855,67.0,65.76,66.29,66.29,25203200.0,0.0,1.0,2014-07-03,66.29,66.855,66.29,-0.5649999999999977
2014-07-07,66.3,66.57,65.12,65.29,65.29,28707100.0,0.0,1.0,2014-07-07,65.29,66.3,65.29,-1.009999999999991
2014-07-08,65.06,65.56,62.21,62.76,62.76,68855600.0,0.0,1.0,2014-07-08,62.76,65.06,62.76,-2.3000000000000043
2014-07-09,63.41,65.12,63.15,64.97,64.97,51378000.0,0.0,1.0,2014-07-09,64.97,63.41,64.97,1.5600000000000023
2014-07-10,63.31,65.34,63.05,64.8725,64.8725,44388200.0,0.0,1.0,2014-07-10,64.8725,63.31,64.8725,1.5625
2014-07-11,65.28,66.59,64.79,66.34,66.34,39167800.0,0.0,1.0,2014-07-11,66.34,65.28,66.34,1.0600000000000023
2014-07-14,67.13,68.17,66.9,67.9,67.9,38468000.0,0.0,1.0,2014-07-14,67.9,67.13,67.9,0.7700000000000102
2014-07-15,67.96,68.0899,66.26,67.165,67.165,44213200.0,0.0,1.0,2014-07-15,67.165,67.96,67.165,-0.7949999999999875
2014-07-16,67.54,67.94,67.07,67.66,67.66,29541600.0,0.0,1.0,2014-07-16,67.66,67.54,67.66,0.11999999999999034
2014-07-17,67.03,67.85,66.04,66.4099,66.4099,38024200.0,0.0,1.0,2014-07-17,66.4099,67.03,66.4099,-0.6201000000000079
2014-07-18,66.8,68.46,66.16,68.4199,68.4199,42262200.0,0.0,1.0,2014-07-18,68.4199,66.8,68.4199,1.6199000000000012
2014-07-21,68.81,69.96,68.5,69.4,69.4,49431600.0,0.0,1.0,2014-07-21,69.4,68.81,69.4,0.5900000000000034
2014-07-22,69.76,69.77,68.61,69.27,69.27,40301800.0,0.0,1.0,2014-07-22,69.27,69.76,69.27,-0.4900000000000091
2014-07-23,69.74,71.33,69.61,71.29,71.29,77435900.0,0.0,1.0,2014-07-23,71.29,69.74,71.29,1.5500000000000114
2014-07-24,75.96,76.74,74.51,74.98,74.98,124006900.0,0.0,1.0,2014-07-24,74.98,75.96,74.98,-0.9799999999999898
2014-07-25,74.99,75.67,74.662,75.19,75.19,45823100.0,0.0,1.0,2014-07-25,75.19,74.99,75.19,0.20000000000000284
2014-07-28,75.17,75.5,73.85,74.92,74.92,41640000.0,0.0,1.0,2014-07-28,74.92,75.17,74.92,-0.25
2014-07-29,74.72,74.92,73.4229,73.71,73.71,41126900.0,0.0,1.0,2014-07-29,73.71,74.72,73.71,-1.0100000000000051
2014-07-30,74.21,75.19,74.13,74.677,74.677,36823000.0,0.0,1.0,2014-07-30,74.677,74.21,74.677,0.46700000000001296
2014-07-31,74.0,74.165,72.44,72.65,72.65,43909200.0,0.0,1.0,2014-07-31,72.65,74.0,72.65,-1.3499999999999943
2014-08-01,72.22,73.22,71.55,72.36,72.36,43456400.0,0.0,1.0,2014-08-01,72.36,72.22,72.36,0.14000000000000057
2014-08-04,72.36,73.88,72.36,73.51,73.51,30656900.0,0.0,1.0,2014-08-04,73.51,72.36,73.51,1.1500000000000057
2014-08-05,73.2,73.59,72.18,72.69,72.69,34820400.0,0.0,1.0,2014-08-05,72.69,73.2,72.69,-0.5100000000000051
2014-08-06,72.02,73.72,71.79,72.47,72.47,30940200.0,0.0,1.0,2014-08-06,72.47,72.02,72.47,0.45000000000000284
2014-08-07,73.0,74.0,72.7,73.17,73.17,38093400.0,0.0,1.0,2014-08-07,73.17,73.0,73.17,0.1700000000000017
2014-08-08,73.4,73.43,72.56,73.06,73.06,27155700.0,0.0,1.0,2014-08-08,73.06,73.4,73.06,-0.3400000000000034
2014-08-11,73.46,73.91,73.06,73.44,73.44,24544100.0,0.0,1.0,2014-08-11,73.44,73.46,73.44,-0.01999999999999602
2014-08-12,73.09,73.3301,72.22,72.83,72.83,27374400.0,0.0,1.0,2014-08-12,72.83,73.09,72.83,-0.2600000000000051
2014-08-13,73.12,74.25,73.05,73.77,73.77,29198500.0,0.0,1.0,2014-08-13,73.77,73.12,73.77,0.6499999999999915
2014-08-14,73.97,74.38,73.69,74.296,74.296,22182800.0,0.0,1.0,2014-08-14,74.296,73.97,74.296,0.3260000000000076
2014-08-15,74.32,74.65,73.0,73.63,73.63,38846600.0,0.0,1.0,2014-08-15,73.63,74.32,73.63,-0.6899999999999977
2014-08-18,74.0,74.72,73.96,74.59,74.59,23913200.0,0.0,1.0,2014-08-18,74.59,74.0,74.59,0.5900000000000034
2014-08-19,74.81,75.58,74.77,75.29,75.29,26618600.0,0.0,1.0,2014-08-19,75.29,74.81,75.29,0.480000000000004
2014-08-20,74.97,75.18,74.62,74.81,74.81,22878000.0,0.0,1.0,2014-08-20,74.81,74.97,74.81,-0.1599999999999966
2014-08-21,74.92,75.19,74.4149,74.57,74.57,20075900.0,0.0,1.0,2014-08-21,74.57,74.92,74.57,-0.3500000000000085
2014-08-22,74.34,74.73,73.57,74.57,74.57,20874600.0,0.0,1.0,2014-08-22,74.57,74.34,74.57,0.22999999999998977
2014-08-25,74.94,75.28,74.79,75.02,75.02,19691100.0,0.0,1.0,2014-08-25,75.02,74.94,75.02,0.0799999999999983
2014-08-26,75.0,75.99,74.73,75.9601,75.9601,23886100.0,0.0,1.0,2014-08-26,75.9601,75.0,75.9601,0.9600999999999971
2014-08-27,75.27,75.49,74.46,74.63,74.63,36238700.0,0.0,1.0,2014-08-27,74.63,75.27,74.63,-0.6400000000000006
2014-08-28,74.0,74.43,73.73,73.855,73.855,21922800.0,0.0,1.0,2014-08-28,73.855,74.0,73.855,-0.14499999999999602
2014-08-29,74.3,74.82,74.01,74.82,74.82,26224300.0,0.0,1.0,2014-08-29,74.82,74.3,74.82,0.519999999999996
2014-09-02,75.01,76.7,74.82,76.68,76.68,34785800.0,0.0,1.0,2014-09-02,76.68,75.01,76.68,1.6700000000000017
2014-09-03,77.14,77.48,75.6,75.83,75.83,32330200.0,0.0,1.0,2014-09-03,75.83,77.14,75.83,-1.3100000000000023
2014-09-04,75.89,76.93,75.53,75.95,75.95,26625500.0,0.0,1.0,2014-09-04,75.95,75.89,75.95,0.060000000000002274
2014-09-05,76.1,77.38,75.598,77.26,77.26,29407300.0,0.0,1.0,2014-09-05,77.26,76.1,77.26,1.1600000000000108
2014-09-08,77.26,78.17,77.01,77.89,77.89,28149300.0,0.0,1.0,2014-09-08,77.89,77.26,77.89,0.6299999999999955
2014-09-09,77.59,78.17,76.2,76.67,76.67,28769300.0,0.0,1.0,2014-09-09,76.67,77.59,76.67,-0.9200000000000017
2014-09-10,76.52,77.95,76.51,77.43,77.43,29864000.0,0.0,1.0,2014-09-10,77.43,76.52,77.43,0.9100000000000108
2014-09-11,77.13,78.36,77.05,77.92,77.92,32219000.0,0.0,1.0,2014-09-11,77.92,77.13,77.92,0.7900000000000063
2014-09-12,78.02,78.3,77.1,77.48,77.48,26676800.0,0.0,1.0,2014-09-12,77.48,78.02,77.48,-0.539999999999992
2014-09-15,77.15,77.25,73.43,74.58,74.58,49576900.0,0.0,1.0,2014-09-15,74.58,77.15,74.58,-2.5700000000000074
2014-09-16,73.52,76.23,73.07,76.08,76.08,37672600.0,0.0,1.0,2014-09-16,76.08,73.52,76.08,2.5600000000000023
2014-09-17,75.96,77.25,75.57,76.43,76.43,28647200.0,0.0,1.0,2014-09-17,76.43,75.96,76.43,0.4700000000000131
2014-09-18,76.77,77.33,76.52,77.0,77.0,22983300.0,0.0,1.0,2014-09-18,77.0,76.77,77.0,0.23000000000000398
2014-09-19,77.4,78.3,76.44,77.91,77.91,76638600.0,0.0,1.0,2014-09-19,77.91,77.4,77.91,0.5099999999999909
2014-09-22,77.0,77.53,75.95,76.8,76.8,31917700.0,0.0,1.0,2014-09-22,76.8,77.0,76.8,-0.20000000000000284
2014-09-23,76.33,78.63,76.04,78.29,78.29,36721000.0,0.0,1.0,2014-09-23,78.29,76.33,78.29,1.960000000000008
2014-09-24,78.1,78.62,77.51,78.535,78.535,30596541.0,0.0,1.0,2014-09-24,78.535,78.1,78.535,0.4350000000000023
2014-09-25,78.6,78.94,77.13,77.22,77.22,37354970.0,0.0,1.0,2014-09-25,77.22,78.6,77.22,-1.3799999999999955
2014-09-26,77.59,78.8416,77.33,78.79,78.79,28872012.0,0.0,1.0,2014-09-26,78.79,77.59,78.79,1.2000000000000028
2014-09-29,78.12,79.199,77.91,79.0,79.0,34030635.0,0.0,1.0,2014-09-29,79.0,78.12,79.0,0.8799999999999955
2014-09-30,79.35,79.7067,78.6,79.04,79.04,35899444.0,0.0,1.0,2014-09-30,79.04,79.35,79.04,-0.30999999999998806
2014-10-01,78.78,78.82,75.9,76.55,76.55,55090157.0,0.0,1.0,2014-10-01,76.55,78.78,76.55,-2.230000000000004
2014-10-02,76.57,77.48,75.64,77.08,77.08,36487612.0,0.0,1.0,2014-10-02,77.08,76.57,77.08,0.5100000000000051
2014-10-03,77.76,78.06,77.26,77.44,77.44,23340173.0,0.0,1.0,2014-10-03,77.44,77.76,77.44,-0.3200000000000074
2014-10-06,77.19,77.89,76.85,77.555,77.555,25729191.0,0.0,1.0,2014-10-06,77.555,77.19,77.555,0.3650000000000091
2014-10-07,77.05,77.95,76.24,76.29,76.29,25317488.0,0.0,1.0,2014-10-07,76.29,77.05,76.29,-0.7599999999999909
2014-10-08,76.18,77.71,75.1,77.52,77.52,32975514.0,0.0,1.0,2014-10-08,77.52,76.18,77.52,1.3399999999999892
2014-10-09,77.28,77.7601,75.85,75.91,75.91,32487174.0,0.0,1.0,2014-10-09,75.91,77.28,75.91,-1.3700000000000045
2014-10-10,75.59,76.5,72.76,72.91,72.91,52146162.0,0.0,1.0,2014-10-10,72.91,75.59,72.91,-2.680000000000007
2014-10-13,73.23,74.78,72.52,72.99,72.99,43937638.0,0.0,1.0,2014-10-13,72.99,73.23,72.99,-0.2400000000000091
2014-10-14,74.0,74.18,72.05,73.59,73.59,50299288.0,0.0,1.0,2014-10-14,73.59,74.0,73.59,-0.4099999999999966
2014-10-15,71.69,73.8,70.32,73.21,73.21,61528317.0,0.0,1.0,2014-10-15,73.21,71.69,73.21,1.519999999999996
2014-10-16,70.79,73.35,70.58,72.63,72.63,53529459.0,0.0,1.0,2014-10-16,72.63,70.79,72.63,1.8399999999999892
2014-10-17,74.23,76.0,73.75,75.95,75.95,76341638.0,0.0,1.0,2014-10-17,75.95,74.23,75.95,1.7199999999999989
2014-10-20,75.6,77.09,75.38,76.95,76.95,34701260.0,0.0,1.0,2014-10-20,76.95,75.6,76.95,1.3500000000000085
2014-10-21,77.56,78.74,77.15,78.69,78.69,32252403.0,0.0,1.0,2014-10-21,78.69,77.56,78.69,1.1299999999999955
2014-10-22,78.815,79.85,78.01,78.37,78.37,41862393.0,0.0,1.0,2014-10-22,78.37,78.815,78.37,-0.4449999999999932
2014-10-23,79.38,80.63,79.01,80.04,80.04,35055800.0,0.0,1.0,2014-10-23,80.04,79.38,80.04,0.6600000000000108
2014-10-24,80.2,80.8183,79.32,80.67,80.67,32247520.0,0.0,1.0,2014-10-24,80.67,80.2,80.67,0.46999999999999886
2014-10-27,80.74,80.8,79.76,80.28,80.28,30168921.0,0.0,1.0,2014-10-27,80.28,80.74,80.28,-0.45999999999999375
2014-10-28,80.18,81.16,79.57,80.77,80.77,74211768.0,0.0,1.0,2014-10-28,80.77,80.18,80.77,0.5899999999999892
2014-10-29,75.45,76.88,74.78,75.86,75.86,106119520.0,0.0,1.0,2014-10-29,75.86,75.45,75.86,0.4099999999999966
2014-10-30,75.05,75.35,72.9,74.11,74.11,83269554.0,0.0,1.0,2014-10-30,74.11,75.05,74.11,-0.9399999999999977
2014-10-31,74.93,75.7,74.45,74.99,74.99,44544325.0,0.0,1.0,2014-10-31,74.99,74.93,74.99,0.05999999999998806
2014-11-03,75.47,75.52,73.7,73.88,73.88,40727330.0,0.0,1.0,2014-11-03,73.88,75.47,73.88,-1.5900000000000034
2014-11-04,74.23,75.77,73.65,75.76,75.76,39326471.0,0.0,1.0,2014-11-04,75.76,74.23,75.76,1.5300000000000011
2014-11-05,76.51,76.8,74.42,74.83,74.83,35912588.0,0.0,1.0,2014-11-05,74.83,76.51,74.83,-1.6800000000000068
2014-11-06,74.89,75.6,74.31,75.26,75.26,21383194.0,0.0,1.0,2014-11-06,75.26,74.89,75.26,0.37000000000000455
2014-11-07,75.39,75.855,75.02,75.6,75.6,20774381.0,0.0,1.0,2014-11-07,75.6,75.39,75.6,0.20999999999999375
2014-11-10,75.36,75.4799,74.61,75.0,75.0,21575126.0,0.0,1.0,2014-11-10,75.0,75.36,75.0,-0.35999999999999943
2014-11-11,74.95,74.98,74.03,74.61,74.61,18735123.0,0.0,1.0,2014-11-11,74.61,74.95,74.61,-0.3400000000000034
2014-11-12,74.28,75.14,73.54,74.72,74.72,26536609.0,0.0,1.0,2014-11-12,74.72,74.28,74.72,0.4399999999999977
2014-11-13,74.74,75.24,73.64,74.25,74.25,26448451.0,0.0,1.0,2014-11-13,74.25,74.74,74.25,-0.4899999999999949
2014-11-14,74.27,74.93,74.04,74.88,74.88,19476878.0,0.0,1.0,2014-11-14,74.88,74.27,74.88,0.6099999999999994
2014-11-17,74.88,75.655,73.88,74.24,74.24,28701191.0,0.0,1.0,2014-11-17,74.24,74.88,74.24,-0.6400000000000006
2014-11-18,74.45,74.8,73.9,74.34,74.34,20696643.0,0.0,1.0,2014-11-18,74.34,74.45,74.34,-0.10999999999999943
2014-11-19,74.01,74.54,73.11,73.33,73.33,25441163.0,0.0,1.0,2014-11-19,73.33,74.01,73.33,-0.6800000000000068
2014-11-20,72.8,73.99,72.51,73.6,73.6,19154862.0,0.0,1.0,2014-11-20,73.6,72.8,73.6,0.7999999999999972
2014-11-21,74.5,74.5,73.5,73.75,73.75,23060382.0,0.0,1.0,2014-11-21,73.75,74.5,73.75,-0.75
2014-11-24,73.54,74.35,73.35,74.01,74.01,22103831.0,0.0,1.0,2014-11-24,74.01,73.54,74.01,0.46999999999999886
2014-11-25,74.21,75.74,74.13,75.63,75.63,32250205.0,0.0,1.0,2014-11-25,75.63,74.21,75.63,1.4200000000000017
2014-11-26,75.53,77.78,75.51,77.62,77.62,32721585.0,0.0,1.0,2014-11-26,77.62,75.53,77.62,2.0900000000000034
2014-11-28,77.67,78.27,77.23,77.7,77.7,15992035.0,0.0,1.0,2014-11-28,77.7,77.67,77.7,0.030000000000001137
