id,date,text,fav_count,retweet_count,userName,follower_count,location,lang,url,rawText,reaction,positive,negative,neutral
1121162282870947842,Wed Apr 24 21:21:33 +0000 2019,update 1-facebook revenue jumps u.s. privacy penalty looms (reuters) – facebook inc beat analysts’ estimates f… https://t.co/ybjn6kvmr2,0,0,Rocketnews1,449,,en,"[{'url': 'https://t.co/YbJN6kvmR2', 'expanded_url': 'https://twitter.com/i/web/status/1121162282870947842', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/YbJN6kvmR2', 'expanded_url': 'https://twitter.com/i/web/status/1121162282870947842', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.0,0,0,1
1121162282522882051,Wed Apr 24 21:21:32 +0000 2019,update 1-facebook revenue jumps u.s. privacy penalty looms (reuters) – facebook inc beat analysts’ estimates f… https://t.co/jk7koudi5d,0,0,Rocketnews1,449,,en,"[{'url': 'https://t.co/jk7kOuDi5D', 'expanded_url': 'https://twitter.com/i/web/status/1121162282522882051', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/jk7kOuDi5D', 'expanded_url': 'https://twitter.com/i/web/status/1121162282522882051', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.0,0,0,1
1121162177019293697,Wed Apr 24 21:21:07 +0000 2019,refile-facebook revenue jumps u.s. privacy penalty looms (refiles add date 4th paragraph) april 24 (reu… https://t.co/expyruyyzl,0,0,Rocketnews1,449,,en,"[{'url': 'https://t.co/ExPYRUYYZl', 'expanded_url': 'https://twitter.com/i/web/status/1121162177019293697', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/ExPYRUYYZl', 'expanded_url': 'https://twitter.com/i/web/status/1121162177019293697', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.0,0,0,1
1121162175052222464,Wed Apr 24 21:21:07 +0000 2019,refile-facebook revenue jumps u.s. privacy penalty looms (refiles add date 4th paragraph) april 24 (reu… https://t.co/temqwpllco,0,0,Rocketnews1,449,,en,"[{'url': 'https://t.co/TemQWpLlcO', 'expanded_url': 'https://twitter.com/i/web/status/1121162175052222464', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/TemQWpLlcO', 'expanded_url': 'https://twitter.com/i/web/status/1121162175052222464', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.0,0,0,1
1121162173659734017,Wed Apr 24 21:21:07 +0000 2019,refile-facebook revenue jumps u.s. privacy penalty looms (refiles add date 4th paragraph) april 24 (reu… https://t.co/cmw4jj1x7s,0,0,Rocketnews1,449,,en,"[{'url': 'https://t.co/Cmw4JJ1X7S', 'expanded_url': 'https://twitter.com/i/web/status/1121162173659734017', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/Cmw4JJ1X7S', 'expanded_url': 'https://twitter.com/i/web/status/1121162173659734017', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.0,0,0,1
1121161717889871873,Wed Apr 24 21:19:18 +0000 2019,post emphasizes point community essential healthier happier. offers helpful… https://t.co/ct1uk9ncqj,0,0,healthredesign,279,"Calgary, Alberta",en,"[{'url': 'https://t.co/ct1uk9NCqJ', 'expanded_url': 'https://twitter.com/i/web/status/1121161717889871873', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","[{'url': 'https://t.co/ct1uk9NCqJ', 'expanded_url': 'https://twitter.com/i/web/status/1121161717889871873', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",0.05,1,0,0
1121160970901053440,Wed Apr 24 21:16:20 +0000 2019,never disappointment ty's car cleaning inc. — ty's car cleaning inc. https://t.co/l5ulvmygkr,0,0,THEWAYHOMECA,392,Halifax,en,"[{'url': 'https://t.co/l5ULVmyGKr', 'expanded_url': 'https://www.facebook.com/656117817/posts/10158604155372818/', 'display_url': 'facebook.com/656117817/post…', 'indices': [74, 97]}]","[{'url': 'https://t.co/l5ULVmyGKr', 'expanded_url': 'https://www.facebook.com/656117817/posts/10158604155372818/', 'display_url': 'facebook.com/656117817/post…', 'indices': [74, 97]}]",0.3,1,0,0
1121160174365020161,Wed Apr 24 21:13:10 +0000 2019,facebook sets aside $5 billion potential ftc fine - facebook inc. beat analysts’ estimates… https://t.co/cg0djmwqds,0,0,elementartyy,32,United States,en,"[{'url': 'https://t.co/cG0dJMwqDs', 'expanded_url': 'https://twitter.com/i/web/status/1121160174365020161', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/cG0dJMwqDs', 'expanded_url': 'https://twitter.com/i/web/status/1121160174365020161', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.20833333333333334,1,0,0
1121159474838933508,Wed Apr 24 21:10:23 +0000 2019,$fb facebook inc. shares jumped late trading wednesday. https://t.co/fxvzcvhziv,0,0,stocknewsdotcom,1330,NJ / CA,en,"[{'url': 'https://t.co/FXVZcVHZIV', 'expanded_url': 'https://stocknews.com/news/fb-facebook-fb-reports-q1-earnings-shares-surge/', 'display_url': 'stocknews.com/news/fb-facebo…', 'indices': [59, 82]}]","[{'url': 'https://t.co/FXVZcVHZIV', 'expanded_url': 'https://stocknews.com/news/fb-facebook-fb-reports-q1-earnings-shares-surge/', 'display_url': 'stocknews.com/news/fb-facebo…', 'indices': [59, 82]}]",-0.3,0,1,0
1121159381457014784,Wed Apr 24 21:10:01 +0000 2019,"facebook inc.’s first-quarter revenue rose better-than-projected 26 percent, underscoring strength lar… https://t.co/zjbrj3bvcz",0,0,TiyaniTee,6506,South Africa,en,"[{'url': 'https://t.co/zjbRJ3bvCZ', 'expanded_url': 'https://twitter.com/i/web/status/1121159381457014784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/zjbRJ3bvCZ', 'expanded_url': 'https://twitter.com/i/web/status/1121159381457014784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.6,1,0,0
1121159061972582401,Wed Apr 24 21:08:45 +0000 2019,leaving home....aaron lewis cd player chillin drive home — deca inc. https://t.co/rq80sakah6,0,0,SuzyQ316,102,"Lovettsville, VA",en,"[{'url': 'https://t.co/rQ80SAKAh6', 'expanded_url': 'https://www.facebook.com/568972490/posts/10157230297627491/', 'display_url': 'facebook.com/568972490/post…', 'indices': [94, 117]}]","[{'url': 'https://t.co/rQ80SAKAh6', 'expanded_url': 'https://www.facebook.com/568972490/posts/10157230297627491/', 'display_url': 'facebook.com/568972490/post…', 'indices': [94, 117]}]",0.0,0,0,1
1121158703288160258,Wed Apr 24 21:07:19 +0000 2019,excellent tour kmglife inc. today! top notch staff studio — kmglife inc. https://t.co/qk9yprqdu5,0,0,TheRealDJSax,945,USA,en,"[{'url': 'https://t.co/Qk9yPRQDU5', 'expanded_url': 'https://www.facebook.com/100004551060775/posts/1180546108773747/', 'display_url': 'facebook.com/10000455106077…', 'indices': [85, 108]}]","[{'url': 'https://t.co/Qk9yPRQDU5', 'expanded_url': 'https://www.facebook.com/100004551060775/posts/1180546108773747/', 'display_url': 'facebook.com/10000455106077…', 'indices': [85, 108]}]",0.75,1,0,0
1121157904319512578,Wed Apr 24 21:04:09 +0000 2019,"facebook inc (fb) price close, 2019-04-24, 182.84.",0,0,Stocks_ai,9,"California, USA",en,[],[],0.0,0,0,1
1121157626379681799,Wed Apr 24 21:03:02 +0000 2019,"newswatch: facebook expects multibillion-dollar ftc fine, stock still gains earnings: facebook inc. share… https://t.co/5qopa2zgs5",0,0,FinanzLinksCom,1101,,en,"[{'url': 'https://t.co/5qopa2zgs5', 'expanded_url': 'https://twitter.com/i/web/status/1121157626379681799', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/5qopa2zgs5', 'expanded_url': 'https://twitter.com/i/web/status/1121157626379681799', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.4166666666666667,1,0,0
1121157462407753728,Wed Apr 24 21:02:23 +0000 2019,"facebook inc (fb) price close, 2019-04-24, 182.84.",0,0,andreinaJostle,2,"Ottawa, Ontario",en,[],[],0.0,0,0,1
1121156950639640579,Wed Apr 24 21:00:21 +0000 2019,"facebook inc (fb) price close, 2019-04-24, 182.84.",0,0,lestocksreport,15,"New York, USA",en,[],[],0.0,0,0,1
1121156939021463555,Wed Apr 24 21:00:19 +0000 2019,facebook inc beats analysts' estimates quarterly revenue 2019 could face fine $5 bn us privacy probe,0,1,TRTWorldNow,37265,"Istanbul, Turkey",en,[],[],0.4166666666666667,1,0,0
1121156931715047424,Wed Apr 24 21:00:17 +0000 2019,"facebook inc (fb) price close, 2019-04-24, 182.84. https://t.co/yvq84hncrd",0,0,FBStockNews,155,,en,"[{'url': 'https://t.co/YVQ84HnCRd', 'expanded_url': 'http://bit.ly/18TCxBC', 'display_url': 'bit.ly/18TCxBC', 'indices': [57, 80]}]","[{'url': 'https://t.co/YVQ84HnCRd', 'expanded_url': 'http://bit.ly/18TCxBC', 'display_url': 'bit.ly/18TCxBC', 'indices': [57, 80]}]",0.0,0,0,1
1121156908654657536,Wed Apr 24 21:00:11 +0000 2019,"update windows polyvision smart glass polytronix, inc. #hospitality #hotel #office #boardroom… https://t.co/mjekr0ster",0,0,PolytronixGlass,194,"Richardson, Texas",en,"[{'url': 'https://t.co/mjeKr0steR', 'expanded_url': 'https://twitter.com/i/web/status/1121156908654657536', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]","[{'url': 'https://t.co/mjeKr0steR', 'expanded_url': 'https://twitter.com/i/web/status/1121156908654657536', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",0.21428571428571427,1,0,0
1121155990823399424,Wed Apr 24 20:56:32 +0000 2019,"7-eleven ——— gloucester, virginia download om investment highlights investment grade tenant: lease guaranteed by… https://t.co/sbaagoc11z",0,0,SoCalHappy_RE,1442,"Los Angeles, CA",en,"[{'url': 'https://t.co/SbAagOc11z', 'expanded_url': 'https://twitter.com/i/web/status/1121155990823399424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/SbAagOc11z', 'expanded_url': 'https://twitter.com/i/web/status/1121155990823399424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.0,0,0,1
1121155890344808448,Wed Apr 24 20:56:08 +0000 2019,"stock alert fb - facebook, inc. - class common stock alert type: daily percent price change value hit: 5.47%… https://t.co/urufu40uti",0,0,StockAlerts,86,,en,"[{'url': 'https://t.co/urUFU40uTi', 'expanded_url': 'https://twitter.com/i/web/status/1121155890344808448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","[{'url': 'https://t.co/urUFU40uTi', 'expanded_url': 'https://twitter.com/i/web/status/1121155890344808448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",-0.15,0,1,0
1121154869245693953,Wed Apr 24 20:52:05 +0000 2019,like us facebook https://t.co/mdb5uennl2,0,0,bonelark,787,"Oakland, Ca",en,"[{'url': 'https://t.co/MDb5UENnl2', 'expanded_url': 'https://www.facebook.com/pages/Gotit-Inc-Records/116916188369421', 'display_url': 'facebook.com/pages/Gotit-In…', 'indices': [20, 43]}]","[{'url': 'https://t.co/MDb5UENnl2', 'expanded_url': 'https://www.facebook.com/pages/Gotit-Inc-Records/116916188369421', 'display_url': 'facebook.com/pages/Gotit-In…', 'indices': [20, 43]}]",0.0,0,0,1
1121153865397743618,Wed Apr 24 20:48:06 +0000 2019,quit facebook without giving try first https://t.co/ym7co30hcm #fbp,1,0,PubNBlogLl,19442,"Fort Collins, CO",en,"[{'url': 'https://t.co/ym7cO30hCM', 'expanded_url': 'https://www.inc.com/john-white/dont-quit-facebook-without-giving-this-a-try-first.html', 'display_url': 'inc.com/john-white/don…', 'indices': [52, 75]}]","[{'url': 'https://t.co/ym7cO30hCM', 'expanded_url': 'https://www.inc.com/john-white/dont-quit-facebook-without-giving-this-a-try-first.html', 'display_url': 'inc.com/john-white/don…', 'indices': [52, 75]}]",0.25,1,0,0
1121153280548245505,Wed Apr 24 20:45:46 +0000 2019,facebook revenue jumps u.s. privacy penalty looms: facebook inc beat analysts' estimates… https://t.co/gdw3fflnce,0,0,Feedjunkie,1961,World,en,"[{'url': 'https://t.co/GDW3FflNCE', 'expanded_url': 'https://goo.gl/fb/B2rwGd', 'display_url': 'goo.gl/fb/B2rwGd', 'indices': [93, 116]}]","[{'url': 'https://t.co/GDW3FflNCE', 'expanded_url': 'https://goo.gl/fb/B2rwGd', 'display_url': 'goo.gl/fb/B2rwGd', 'indices': [93, 116]}]",0.0,0,0,1
1121153062960336896,Wed Apr 24 20:44:54 +0000 2019,attending north raleigh chamber's business business raleigh racquet club inc https://t.co/qbspgdomuf,0,0,justcallscottie,726,"Wake Forest, NC",en,"[{'url': 'https://t.co/QBsPGdomUF', 'expanded_url': 'https://www.facebook.com/512719286/posts/10157211334549287/', 'display_url': 'facebook.com/512719286/post…', 'indices': [86, 109]}]","[{'url': 'https://t.co/QBsPGdomUF', 'expanded_url': 'https://www.facebook.com/512719286/posts/10157211334549287/', 'display_url': 'facebook.com/512719286/post…', 'indices': [86, 109]}]",0.0,0,0,1
1121152942403477506,Wed Apr 24 20:44:26 +0000 2019,thrilled see linda kelen art featured river arts inc.! https://t.co/lwcqycvzj1,0,0,voiceriver,515,,en,"[{'url': 'https://t.co/lWcqycVZj1', 'expanded_url': 'https://www.facebook.com/voiceoftherivervalley/posts/2119674514753680', 'display_url': 'facebook.com/voiceoftherive…', 'indices': [64, 87]}]","[{'url': 'https://t.co/lWcqycVZj1', 'expanded_url': 'https://www.facebook.com/voiceoftherivervalley/posts/2119674514753680', 'display_url': 'facebook.com/voiceoftherive…', 'indices': [64, 87]}]",0.75,1,0,0
1121152815513133059,Wed Apr 24 20:43:55 +0000 2019,"facebook, inc. beats $0.27, beats revenue $fb https://t.co/v9uxq8icej",0,0,IngMrB,27,,en,"[{'url': 'https://t.co/V9uxQ8iCej', 'expanded_url': 'https://seekingalpha.com/news/3453709', 'display_url': 'seekingalpha.com/news/3453709', 'indices': [52, 75]}]","[{'url': 'https://t.co/V9uxQ8iCej', 'expanded_url': 'https://seekingalpha.com/news/3453709', 'display_url': 'seekingalpha.com/news/3453709', 'indices': [52, 75]}]",0.0,0,0,1
1121152786601783299,Wed Apr 24 20:43:48 +0000 2019,$fb #earningsreport - facebook inc earnings q12019: better expected #stocks #nasdaq ✅ eps $1.89 beats $0… https://t.co/tu8aov07ff,1,1,ArianaMhq,9,"Distrito Federal, México",en,"[{'url': 'https://t.co/TU8AOv07ff', 'expanded_url': 'https://twitter.com/i/web/status/1121152786601783299', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/TU8AOv07ff', 'expanded_url': 'https://twitter.com/i/web/status/1121152786601783299', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.2,1,0,0
1121150608818561025,Wed Apr 24 20:35:09 +0000 2019,#podcast sponsor @tedcorvsupplies #langley provides #rv needs. best prices town. #facebook: … https://t.co/l19u6vauoh,0,0,TODDCastPodcast,8266,"Vancouver, BC, Canada",en,"[{'url': 'https://t.co/l19u6VAUOH', 'expanded_url': 'https://twitter.com/i/web/status/1121150608818561025', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]","[{'url': 'https://t.co/l19u6VAUOH', 'expanded_url': 'https://twitter.com/i/web/status/1121150608818561025', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]",1.0,1,0,0
1121148436634640384,Wed Apr 24 20:26:31 +0000 2019,surround books ever time read https://t.co/c6nw732xpc,1,0,SilversReviews,1711,USA,en,"[{'url': 'https://t.co/c6nW732Xpc', 'expanded_url': 'http://on.inc.com/FneziG4', 'display_url': 'on.inc.com/FneziG4', 'indices': [84, 107]}]","[{'url': 'https://t.co/c6nW732Xpc', 'expanded_url': 'http://on.inc.com/FneziG4', 'display_url': 'on.inc.com/FneziG4', 'indices': [84, 107]}]",0.0,0,0,1
1121148420603826176,Wed Apr 24 20:26:28 +0000 2019,public health/administration professionals https://t.co/vleztpecc2,0,0,fuscopersonnel,340,"Albany, NY ",en,"[{'url': 'https://t.co/VlEztPeCC2', 'expanded_url': 'http://search.jobcast.net/Share/Job3705941?source=Facebook%20Page%20(Fusco%20Personnel%20Inc.)&_=636917343792252448', 'display_url': 'search.jobcast.net/Share/Job37059…', 'indices': [43, 66]}]","[{'url': 'https://t.co/VlEztPeCC2', 'expanded_url': 'http://search.jobcast.net/Share/Job3705941?source=Facebook%20Page%20(Fusco%20Personnel%20Inc.)&_=636917343792252448', 'display_url': 'search.jobcast.net/Share/Job37059…', 'indices': [43, 66]}]",0.0,0,0,1
1121147664387780609,Wed Apr 24 20:23:27 +0000 2019,"copeland auto body, inc. hiring!! looking experienced combo (paint body) technicians. offer co… https://t.co/7gzjpmsj0g",0,0,AutoCopeland,74,"Iowa, USA",en,"[{'url': 'https://t.co/7gZJpmsJ0G', 'expanded_url': 'https://twitter.com/i/web/status/1121147664387780609', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/7gZJpmsJ0G', 'expanded_url': 'https://twitter.com/i/web/status/1121147664387780609', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.8,1,0,0
1121147572834279424,Wed Apr 24 20:23:05 +0000 2019,facebook revenue jumps u.s. privacy penalty looms: facebook inc beat analysts' estimates quarterly revenue o… https://t.co/4wiepql3cj,0,1,cahulaan,13059,"ÜT: 48.195723,-122.119899",en,"[{'url': 'https://t.co/4wiepql3cJ', 'expanded_url': 'https://twitter.com/i/web/status/1121147572834279424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/4wiepql3cJ', 'expanded_url': 'https://twitter.com/i/web/status/1121147572834279424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.0,0,0,1
1121147447302971392,Wed Apr 24 20:22:36 +0000 2019,"woman does. read incredible work goodness sake, inc. https://t.co/zwqdare1ce",0,0,jess_yoga,1460,Earth,en,"[{'url': 'https://t.co/ZWqDArE1CE', 'expanded_url': 'https://www.facebook.com/story.php?story_fbid=1290534364435771&id=100004376586327', 'display_url': 'facebook.com/story.php?stor…', 'indices': [87, 110]}]","[{'url': 'https://t.co/ZWqDArE1CE', 'expanded_url': 'https://www.facebook.com/story.php?story_fbid=1290534364435771&id=100004376586327', 'display_url': 'facebook.com/story.php?stor…', 'indices': [87, 110]}]",0.9,1,0,0
1121147419935162368,Wed Apr 24 20:22:29 +0000 2019,"chipotle earnings: $3.40 per share, vs $3.01 expected facebook jumps reporting first-quarter earnings, faceb… https://t.co/t0c9nl3iur",0,0,itradeph,11119,Online Trading ,en,"[{'url': 'https://t.co/t0c9nL3Iur', 'expanded_url': 'https://twitter.com/i/web/status/1121147419935162368', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/t0c9nL3Iur', 'expanded_url': 'https://twitter.com/i/web/status/1121147419935162368', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",-0.1,0,1,0
1121147184550821889,Wed Apr 24 20:21:33 +0000 2019,"facebook earnings account expected multibillion-dollar ftc fine, stock still gains: facebook inc. shares ju… https://t.co/bpanuqwgfg",0,0,FinanzLinksCom,1101,,en,"[{'url': 'https://t.co/bpaNUQWGFg', 'expanded_url': 'https://twitter.com/i/web/status/1121147184550821889', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/bpaNUQWGFg', 'expanded_url': 'https://twitter.com/i/web/status/1121147184550821889', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.15833333333333333,1,0,0
1121146911967391744,Wed Apr 24 20:20:28 +0000 2019,"$fb hours earning fb - facebook, inc. nasdaqgs - nasdaqgs real time price. currency usd 182.58 -1.20 (-… https://t.co/pdgaymj6e7",7,1,johnscharts,41561,"Virginia Beach, VA",en,"[{'url': 'https://t.co/PdgAYmj6E7', 'expanded_url': 'https://twitter.com/i/web/status/1121146911967391744', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/PdgAYmj6E7', 'expanded_url': 'https://twitter.com/i/web/status/1121146911967391744', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.2,1,0,0
1121146824071368704,Wed Apr 24 20:20:07 +0000 2019,end user support https://t.co/ud1rvborf8,0,0,fuscopersonnel,340,"Albany, NY ",en,"[{'url': 'https://t.co/Ud1RvBoRF8', 'expanded_url': 'http://search.jobcast.net/Share/Job3967937?source=Facebook%20Page%20(Fusco%20Personnel%20Inc.)&_=636917340009983487', 'display_url': 'search.jobcast.net/Share/Job39679…', 'indices': [17, 40]}]","[{'url': 'https://t.co/Ud1RvBoRF8', 'expanded_url': 'http://search.jobcast.net/Share/Job3967937?source=Facebook%20Page%20(Fusco%20Personnel%20Inc.)&_=636917340009983487', 'display_url': 'search.jobcast.net/Share/Job39679…', 'indices': [17, 40]}]",0.0,0,0,1
1121146547251470336,Wed Apr 24 20:19:01 +0000 2019,"facebook, inc. beats $0.27, beats revenue $fb https://t.co/6gmwwxgqi1",0,0,maihamakid,370,千葉県浦安市舞浜,en,"[{'url': 'https://t.co/6GmwWXGQI1', 'expanded_url': 'https://seekingalpha.com/news/3453709', 'display_url': 'seekingalpha.com/news/3453709', 'indices': [52, 75]}]","[{'url': 'https://t.co/6GmwWXGQI1', 'expanded_url': 'https://seekingalpha.com/news/3453709', 'display_url': 'seekingalpha.com/news/3453709', 'indices': [52, 75]}]",0.0,0,0,1
1121146021864562689,Wed Apr 24 20:16:56 +0000 2019,"$fb - facebook, inc. gaap eps $0.85 misses $0.76. https://t.co/jqgwabv6nu",0,1,AutonomousCNS,487,"Los Angeles, CA",en,"[{'url': 'https://t.co/JQgwabV6nU', 'expanded_url': 'https://seekingalpha.com/news/3453709-facebook-inc-beats-0_27-beats-revenue?source=tweet', 'display_url': 'seekingalpha.com/news/3453709-f…', 'indices': [57, 80]}]","[{'url': 'https://t.co/JQgwabV6nU', 'expanded_url': 'https://seekingalpha.com/news/3453709-facebook-inc-beats-0_27-beats-revenue?source=tweet', 'display_url': 'seekingalpha.com/news/3453709-f…', 'indices': [57, 80]}]",0.0,0,0,1
1121145937370451971,Wed Apr 24 20:16:36 +0000 2019,one day reprieve guilt https://t.co/auusua8ric,0,0,supriyozown,1852,"London, UK",en,"[{'url': 'https://t.co/AUusUa8RIc', 'expanded_url': 'http://on.inc.com/FneziG4', 'display_url': 'on.inc.com/FneziG4', 'indices': [31, 54]}]","[{'url': 'https://t.co/AUusUa8RIc', 'expanded_url': 'http://on.inc.com/FneziG4', 'display_url': 'on.inc.com/FneziG4', 'indices': [31, 54]}]",0.0,0,0,1
1121145740301144065,Wed Apr 24 20:15:49 +0000 2019,"$fb - facebook, inc. beats eps $0.27, beats revenue 110m https://t.co/9hk2m84wkh",0,0,MKucala,1374,Chicago (The Loop),en,"[{'url': 'https://t.co/9HK2m84WKh', 'expanded_url': 'https://seekingalpha.com/news/3453709-facebook-inc-beats-0_27-beats-revenue?source=tweet', 'display_url': 'seekingalpha.com/news/3453709-f…', 'indices': [63, 86]}]","[{'url': 'https://t.co/9HK2m84WKh', 'expanded_url': 'https://seekingalpha.com/news/3453709-facebook-inc-beats-0_27-beats-revenue?source=tweet', 'display_url': 'seekingalpha.com/news/3453709-f…', 'indices': [63, 86]}]",0.0,0,0,1
1121145350490927104,Wed Apr 24 20:14:16 +0000 2019,lot's taking photos cafe otis grand opening ribbon cutting. much support. great photos co… https://t.co/kko9pmczct,0,0,GNAChamber,635,"Norwich, CT",en,"[{'url': 'https://t.co/kkO9PmcZCt', 'expanded_url': 'https://twitter.com/i/web/status/1121145350490927104', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/kkO9PmcZCt', 'expanded_url': 'https://twitter.com/i/web/status/1121145350490927104', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.22500000000000003,1,0,0
1121145089428901888,Wed Apr 24 20:13:13 +0000 2019,"$fb - facebook, inc. beats $0.27, beats revenue https://t.co/ovetrgd3km",0,0,kyookine,1666,Chiba　Japan,en,"[{'url': 'https://t.co/oVEtrGd3km', 'expanded_url': 'https://seekingalpha.com/news/3453709-facebook-inc-beats-0_27-beats-revenue?source=tweet', 'display_url': 'seekingalpha.com/news/3453709-f…', 'indices': [54, 77]}]","[{'url': 'https://t.co/oVEtrGd3km', 'expanded_url': 'https://seekingalpha.com/news/3453709-facebook-inc-beats-0_27-beats-revenue?source=tweet', 'display_url': 'seekingalpha.com/news/3453709-f…', 'indices': [54, 77]}]",0.0,0,0,1
1121144974228230144,Wed Apr 24 20:12:46 +0000 2019,"right here, right now. earth month terrarium building san francisco office. #ilovemyjob — workday inc. https://t.co/kn75n2zzng",0,0,artmakerpoet,430,"pacifica, ca",en,"[{'url': 'https://t.co/kN75N2Zzng', 'expanded_url': 'https://www.facebook.com/616346706/posts/10155806748576707/', 'display_url': 'facebook.com/616346706/post…', 'indices': [113, 136]}]","[{'url': 'https://t.co/kN75N2Zzng', 'expanded_url': 'https://www.facebook.com/616346706/posts/10155806748576707/', 'display_url': 'facebook.com/616346706/post…', 'indices': [113, 136]}]",0.2857142857142857,1,0,0
1121144952375758850,Wed Apr 24 20:12:41 +0000 2019,surround books ever time read https://t.co/vk5er1fsc6,0,0,MarkDworkin2,30,Long Island,en,"[{'url': 'https://t.co/vk5eR1FsC6', 'expanded_url': 'http://on.inc.com/FneziG4', 'display_url': 'on.inc.com/FneziG4', 'indices': [84, 107]}]","[{'url': 'https://t.co/vk5eR1FsC6', 'expanded_url': 'http://on.inc.com/FneziG4', 'display_url': 'on.inc.com/FneziG4', 'indices': [84, 107]}]",0.0,0,0,1
1121144791926837249,Wed Apr 24 20:12:02 +0000 2019,"business analyst, information management https://t.co/3kdank8ywy",0,0,fuscopersonnel,340,"Albany, NY ",en,"[{'url': 'https://t.co/3kDaNK8Ywy', 'expanded_url': 'http://search.jobcast.net/Share/Job3967935?source=Facebook%20Page%20(Fusco%20Personnel%20Inc.)&_=636917335157965172', 'display_url': 'search.jobcast.net/Share/Job39679…', 'indices': [41, 64]}]","[{'url': 'https://t.co/3kDaNK8Ywy', 'expanded_url': 'http://search.jobcast.net/Share/Job3967935?source=Facebook%20Page%20(Fusco%20Personnel%20Inc.)&_=636917335157965172', 'display_url': 'search.jobcast.net/Share/Job39679…', 'indices': [41, 64]}]",0.0,0,0,1
1121144051695280128,Wed Apr 24 20:09:06 +0000 2019,"$fb facebook, inc. beats $0.27, beats revenue facebook, inc. (nasdaq:fb): q1 non-gaap eps $1.89 beats $… https://t.co/ijpmntpmty",0,0,7LadyQ,1189,,en,"[{'url': 'https://t.co/iJPmNtpMty', 'expanded_url': 'https://twitter.com/i/web/status/1121144051695280128', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","[{'url': 'https://t.co/iJPmNtpMty', 'expanded_url': 'https://twitter.com/i/web/status/1121144051695280128', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.0,0,0,1
